label,text
0,"It appeared to me not greatly dissimilar to the extreme quiescence of him, who, having slumbered long and profoundly, lying motionless and fully prostrate in a midsummer noon, begins to steal slowly back into consciousness, through the mere sufficiency of his sleep, and without being awakened by external disturbances."
0,I must have been delirious for I even sought amusement in speculating upon the relative velocities of their several descents toward the foam below.
0,"It was a dark night when I bade her good bye, and taking with me, as aides de camp, the three creditors who had given me so much trouble, we carried the balloon, with the car and accoutrements, by a roundabout way, to the station where the other articles were deposited."
0,"There is something in the unselfish and self sacrificing love of a brute, which goes directly to the heart of him who has had frequent occasion to test the paltry friendship and gossamer fidelity of mere Man."
0,They left no nook or corner unexplored.
0,"The Frenchman followed in despair; the ape, razor still in hand, occasionally stopping to look back and gesticulate at its pursuer, until the latter had nearly come up with it."
0,What I then saw confounded and amazed me.
0,"There was sufficient presence of mind it is supposed to remove the corpse; and yet a more positive evidence than the corpse itself whose features might have been quickly obliterated by decay, is allowed to lie conspicuously in the scene of the outrage I allude to the handkerchief with the name of the deceased."
0,"When his dominions were half depopulated, he summoned to his presence a thousand hale and light hearted friends from among the knights and dames of his court, and with these retired to the deep seclusion of one of his castellated abbeys."
0,"Our telescopes and our mathematical investigations assure us on every hand notwithstanding the cant of the more ignorant of the priesthood that space, and therefore that bulk, is an important consideration in the eyes of the Almighty."
0,"The chastity of Ionia is offended by antediluvian devices, and the sphynxes of Egypt are outstretched upon carpets of gold."
0,P. Referring to my notes.
0,"He is aware that he seldom passes so far as a dozen blocks from his own bureau, without being recognized and accosted."
0,"The antagonist having taken his seat, the exhibiter approaches the drawer of the box, and takes therefrom the cushion, which, after removing the pipe from the hand of the Automaton, he places under its left arm as a support."
0,"The interior of the figure, as seen through these apertures, appears to be crowded with machinery."
0,"So far, I had not ventured to stir any of my limbs but now I violently threw up my arms, which had been lying at length, with the wrists crossed."
0,"What result, then, has ensued?"
0,"As it was, I at length grew restive in the extreme under his distasteful supervision, and daily resented more and more openly what I considered his intolerable arrogance."
0,"There is no method in their proceedings, beyond the method of the moment."
0,"The grocery way only think of that I resolved to be off forthwith, and try and establish myself in some decent occupation, without dancing attendance any longer upon the caprices of these eccentric old people, and running the risk of being made a genius of in the end."
0,"These were the words upon whose mystical meaning I had so long pondered, rejecting the explanations of the priesthood, until Death himself resolved for me the secret."
0,"Were all the jewels of Golconda awaiting me upon my solution of this enigma, I am quite sure that I should be unable to earn them."""
0,"When I had finished, I felt satisfied that all was right."
0,"The truth is, we are usually the recipients in such case."""
0,"An unnatural excess of oxygen would result, it had been ascertained in just such an elevation of the animal spirits as we had latterly experienced."
0,"VALDEMAR I received this note within half an hour after it was written, and in fifteen minutes more I was in the dying man's chamber."
0,"""Divine soul"" said Fraser."
0,"Talk of the Ionic and Eleatic schools of Archytas, Gorgias, and Alcmaeon."
0,"Embracing the huge cylinder, as closely as possible, with his arms and knees, seizing with his hands some projections, and resting his naked toes upon others, Jupiter, after one or two narrow escapes from falling, at length wriggled himself into the first great fork, and seemed to consider the whole business as virtually accomplished."
0,"One window being down, a lady was seen on the back seat."
0,"I dispute, in particular, the reason educed by mathematical study."
0,"But, the thing done, the wonder accomplished, and the capacity for apprehension becomes universal."
0,"All in vain; because Death, in approaching him had stalked with his black shadow before him, and enveloped the victim."
0,"For many hours the immediate vicinity of the low framework upon which I lay, had been literally swarming with rats."
0,I perceive you have an engagement.
0,"Ise heerd bout dem goole bugs fore dis."" ""But how do you know he dreams about gold?"" ""How I know?"
0,"Presently a window opens, and somebody pitches you a sixpence, with a request to ""Hush up and go on,"" etc."
0,"Oh, no, no so go home at once, now, John, to your odious old woods of Concord Go home to your woods, old owl go You won't Oh, poh, poh, don't do so You've got to go, you know So go at once, and don't go slow, for nobody owns you here, you know Oh John, John, if you don't go you're no homo no You're only a fowl, an owl, a cow, a sow, a doll, a poll; a poor, old, good for nothing to nobody, log, dog, hog, or frog, come out of a Concord bog."
0,A wrong is unredressed when retribution overtakes its redresser.
0,"""Pierre Moreau, tobacconist, deposes that he has been in the habit of selling small quantities of tobacco and snuff to Madame L'Espanaye for nearly four years."
0,"All that as yet can fairly be said to be known is, that 'Pure gold can be made at will, and very readily from lead in connection with certain other substances, in kind and in proportions, unknown.' Speculation, of course, is busy as to the immediate and ultimate results of this discovery a discovery which few thinking persons will hesitate in referring to an increased interest in the matter of gold generally, by the late developments in California; and this reflection brings us inevitably to another the exceeding inopportuneness of Von Kempelen's analysis."
0,Could not make out the words of the shrill voice.
0,"His talents and general amiability had recommended him to the notice of the heiress, by whom he seems to have been truly beloved; but her pride of birth decided her, finally, to reject him, and to wed a Monsieur Renelle, a banker and a diplomatist of some eminence."
0,"Legrand immediately took the scythe, and cleared with it a circular space, three or four yards in diameter, just beneath the insect, and, having accomplished this, ordered Jupiter to let go the string and come down from the tree."
0,"The only wonder with us must be, how it happened that Mr. Mill conceived it necessary even to hint at any thing so obvious."
0,But my attention was not confined to theories alone.
0,"Immediately upon detecting this motion, and before the arm itself begins to move, let him withdraw his piece, as if perceiving an error in his manoeuvre."
0,"We had drawn the God Eros from that wave, and now we felt that he had enkindled within us the fiery souls of our forefathers."
0,"Had M. Beauvais, in his search for the body of Marie, discovered a corpse corresponding in general size and appearance to the missing girl, he would have been warranted without reference to the question of habiliment at all in forming an opinion that his search had been successful."
0,Was that was that was that rouge?
0,"Drawing now my body upwards, with a prodigious exertion of muscular force, I succeeded, at the very first trial, in throwing the buckle over the car, and entangling it, as I had anticipated, in the circular rim of the wicker work."
0,"And now a new anxiety seized me the sound would be heard by a neighbour The old man's hour had come With a loud yell, I threw open the lantern and leaped into the room."
0,"""Here we are enabled, at once, to discard the 'th,' as forming no portion of the word commencing with the first t; since, by experiment of the entire alphabet for a letter adapted to the vacancy, we perceive that no word can be formed of which this th can be a part."
0,"I was not satisfied, however, with this, but continued the manipulations vigorously, and with the fullest exertion of the will, until I had completely stiffened the limbs of the slumberer, after placing them in a seemingly easy position."
0,The murderers did escape from one of these windows.
0,"She has now him in hers since, being unaware that the letter is not in his possession, he will proceed with his exactions as if it was."
0,I saw that the crescent was designed to cross the region of the heart.
0,"No unguided footstep ever came upon that vale; for it lay away up among a range of giant hills that hung beetling around about it, shutting out the sunlight from its sweetest recesses."
0,"I have said that the whims of my friend were manifold, and that Je les ménageais: for this phrase there is no English equivalent."
0,I determined to hazard a few words of conversation.
0,It was no wonder that his condition terrified that it infected me.
0,"A burning thirst consumed me, and I emptied the vessel at a draught."
0,A bold diddle is this.
0,"""On the other hand, I was aware that arguments have not been wanting to prove the existence of a real and definite limit to the atmosphere, beyond which there is absolutely no air whatsoever."
0,"""Der Teufel"" groaned they, ""Dirteen Dirteen Mein Gott, it is Dirteen o'clock"" Why attempt to describe the terrible scene which ensued?"
0,The great clock of the Piazza had sounded the fifth hour of the Italian evening.
0,"The risk of the achievement was, in fact, now over, although the climber was some sixty or seventy feet from the ground."
0,"He was bled, and many other of the ordinary means of relief were adopted."
0,"Long and earnestly did I continue the investigation: but the contemptible reward of my industry and perseverance proved to be only a set of false teeth, two pair of hips, an eye, and a bundle of billets doux from Mr. Windenough to my wife."
0,"Cut loose, then, in high spirits, and rose gently but steadily, with a light breeze at North, which bore us in the direction of the British Channel."
0,"I have said that, in the first years of our connexion as schoolmates, my feelings in regard to him might have been easily ripened into friendship: but, in the latter months of my residence at the academy, although the intrusion of his ordinary manner had, beyond doubt, in some measure, abated, my sentiments, in nearly similar proportion, partook very much of positive hatred."
0,"In person, he is short and stout, with large, fat, blue eyes, sandy hair and whiskers, a wide but pleasing mouth, fine teeth, and I think a Roman nose."
0,"""I don't know any such thing, you huzzy How should I? I think it only makes the matter more remarkable, Doctor Dubble L. Dee "" KATE."
0,"In about fifteen minutes, another and less reasonable bill is handed him by one who soon makes it evident that the first collector was a diddler, and the original collection a diddle."
0,"The hearing, at the same time, although excited in degree, was not irregular in action estimating real sounds with an extravagance of precision, not less than of sensibility."
0,"One experiment succeeded another, and the customary effects supervened, with nothing to characterize them in any respect, except, upon one or two occasions, a more than ordinary degree of life likeness in the convulsive action."
0,"Having reached his closet, I noiselessly entered, leaving the lamp, with a shade over it, on the outside."
0,"Yet in a second afterward, so frail may that web have been we remember not that we have dreamed."
0,"As the evening approached, the channel grew more narrow, the banks more and more precipitous; and these latter were clothed in rich, more profuse, and more sombre foliage."
0,"But of late, it is a rare thing that I sleep soundly at night."
0,"It is only within the last century, Pundit tells me, that the binary relation existing between these two orbs began even to be suspected."
0,"Amused me, I say, for my sensations now bordered upon perfect happiness, and the most trifling circumstances afforded me pleasure."
0,"The box behind which the Automaton is placed, is precisely three feet six inches long, two feet four inches deep, and two feet six inches high."
0,Upon this topic the topic of Smith's personal appearance I have a kind of melancholy satisfaction in being minute.
0,"""The balloon is composed of silk, varnished with the liquid gum caoutchouc."
0,"Besides, I had serious scruples of conscience."
0,But upon this subject I cannot bear to dilate.
0,"Do you know, however,"" continued he musingly, ""that at Sparta which is now Palæ; ochori, at Sparta, I say, to the west of the citadel, among a chaos of scarcely visible ruins, is a kind of socle, upon which are still legible the letters AAEM."
0,And the flames of the tripods expired.
0,"As the bell sounded the hour, there came a knocking at the street door."
0,"As I approached M. Valdemar I made a kind of half effort to influence his right arm into pursuit of my own, as I passed the latter gently to and fro above his person."
0,"""Everything being now ready, I exacted from my wife an oath of secrecy in relation to all my actions from the day of my first visit to the bookseller's stall; and promising, on my part, to return as soon as circumstances would permit, I gave her what little money I had left, and bade her farewell."
0,The highest among them does not exceed three and three quarter miles in perpendicular elevation; but a map of the volcanic districts of the Campi Phlegraei would afford to your Excellencies a better idea of their general surface than any unworthy description I might think proper to attempt.
0,"Application should be made between the hours of ten and eleven A. M., and four and five P. M., of Messrs. ""Bogs, Hogs Logs, Frogs Co., ""No."
0,"It was silently taken to the barge office, and as silently removed."
0,"See, also, Blunderbuzzard ""De Derivationibus,"" pp. to , Folio, Gothic edit., Red and Black character, Catch word and No Cypher; wherein consult, also, marginal notes in the autograph of Stuffundpuff, with the Sub Commentaries of Gruntundguzzell."
0,"Here tearing down the skeleton which swung over the table, he laid it about him with so much energy and good will, that, as the last glimpses of light died away within the apartment, he succeeded in knocking out the brains of the little gentleman with the gout."
0,"And their astonishment may be well conceived, when the next day it became known, all over Bremen, that the 'lot of brass' which they had carted so contemptuously to the police office, without putting themselves to the trouble of pocketing the smallest scrap, was not only gold real gold but gold far finer than any employed in coinage gold, in fact, absolutely pure, virgin, without the slightest appreciable alloy."
0,"As I advanced in years it was more strongly developed; becoming, for many reasons, a cause of serious disquietude to my friends, and of positive injury to myself."
0,"""An angel upon earth"" ejaculated a third."
0,"It was, indeed, a tempestuous yet sternly beautiful night, and one wildly singular in its terror and its beauty."
1,Their occasional deaths filled my infant heart with anguish.
1,I own that I did not see her misfortune with the same eyes as Perdita.
1,"Farewell, Walton Seek happiness in tranquillity and avoid ambition, even if it be only the apparently innocent one of distinguishing yourself in science and discoveries."
1,His wild and enthusiastic imagination was chastened by the sensibility of his heart.
1,"And now, behold, with the first imagination of danger, or, if you will, the first mighty and terrific trial of your courage, you shrink away and are content to be handed down as men who had not strength enough to endure cold and peril; and so, poor souls, they were chilly and returned to their warm firesides."
1,"Think you, amidst the shrieks of violated innocence and helpless infancy, I did not feel in every nerve the cry of a fellow being?"
1,"Mothers, kiss you last husbands, protectors no more, lead on the partners of your death Come, O come while the dear ones are yet in sight, for soon they will pass away, and we never never shall join them more."""
1,"Leave me; I am inexorable."""
1,"As I spoke, rage sparkled in my eyes; the magistrate was intimidated."
1,"By great application, however, and after having remained during the space of several revolutions of the moon in my hovel, I discovered the names that were given to some of the most familiar objects of discourse; I learned and applied the words, 'fire,' 'milk,' 'bread,' and 'wood.'"
1,"""For some days I haunted the spot where these scenes had taken place, sometimes wishing to see you, sometimes resolved to quit the world and its miseries forever."
1,"I listened quietly, and when he paused would again pour out my misery in expressions that shewed how far too deep my wounds were for any cure."
1,"Excellent friend how sincerely you did love me, and endeavour to elevate my mind until it was on a level with your own."
1,"A step approached her bed, she dared not move, she strove to calm her palpitations, which became more violent, when she heard her mother say mutteringly, ""Pretty simpleton, little do you think that your game is already at an end for ever."""
1,"To this life, miserable father, I devote thee Go Be thy days passed with savages, and thy nights under the cope of heaven Be thy limbs worn and thy heart chilled, and all youth be dead within thee Let thy hairs be as snow; thy walk trembling and thy voice have lost its mellow tones Let the liquid lustre of thine eyes be quenched; and then return to me, return to thy Mathilda, thy child, who may then be clasped in thy loved arms, while thy heart beats with sinless emotion."
1,"And this medley of undamaged buildings, and luxurious accommodation, in trim and fresh youth, was contrasted with the lonely silence of the unpeopled streets."
1,"It is midnight; the breeze blows fairly, and the watch on deck scarcely stir."
1,"I am glad that I have loved, and have experienced sympathetic joy and sorrow with my fellow creatures."
1,"This was a new sight to me, and I examined the structure with great curiosity."
1,"The idea was terrible to my half crazed imagination, and almost over turned the little self possession that still remained to me."
1,"Well, be it so; a deadly struggle would then assuredly take place, in which if he were victorious I should be at peace and his power over me be at an end."
1,"Condescend therefore to have patience with my ignorance, and to explain your wishes to me; in time I am certain that you will be satisfied."""
1,In M. Waldman I found a true friend.
1,"He bent his keen eyes upon me, and my uncontrollable heart swelled in my bosom."
1,We put in movement every impulse of policy and money to redeem him from their hands.
1,"Like Adam, I was apparently united by no link to any other being in existence; but his state was far different from mine in every other respect."
1,"Do you, my compassionate friend, tell me how to die peacefully and innocently and I will bless you: all that I, poor wretch, can desire is a painless death."""
1,"Already the defenceless citizens had suffered through the barbarity of the Janisaries; and, in time of storm, tumult and massacre, beauty, infancy and decrepitude, would have alike been sacrificed to the brutal ferocity of the soldiers."
1,"His skin, nearly black, his matted hair and bristly beard, were signs of a long protracted misery."
1,Thus ended a day memorable to me; it decided my future destiny.
1,It was one of those lovely winter days which assert the capacity of nature to bestow beauty on barrenness.
1,"He shewed himself collected, gallant and imperial; his commands were prompt, his intuition of the events of the day to me miraculous."
1,"""I must say also a few words to you, my dear cousin, of little darling William."
1,"Love had come, as the rod of the master prophet, to swallow up every minor propensity."
1,"But I did not believe my errors to be irretrievable, and after much consideration I resolved to return to the cottage, seek the old man, and by my representations win him to my party."
1,"At the battle of Makri he had led the charge of cavalry, and pursued the fugitives even to the banks of the Hebrus."
1,"I raised his rigid limbs, I marked the distortion of his face, and the stony eyes lost to perception."
1,As soon as I perceived him I suddenly rose to escape from his observation by entering among the trees.
1,"Among his other advantages, Lord Raymond was supremely handsome; every one admired him; of women he was the idol."
1,I found that these people possessed a method of communicating their experience and feelings to one another by articulate sounds.
1,"He turned on hearing a noise, and perceiving me, shrieked loudly, and quitting the hut, ran across the fields with a speed of which his debilitated form hardly appeared capable."
1,"Her affection for me, her brother, for Adrian and Idris, was subject as it were to the reigning passion of her heart; even her maternal tenderness borrowed half its force from the delight she had in tracing Raymond's features and expression in the infant's countenance."
1,"We found him just about to embark in his boat, and he readily agreed to receive us as companions."
1,"Some from among the family of man must survive, and these should be among the survivors; that should be my task to accomplish it my own life were a small sacrifice."
1,"But Woodville's words had magic in them, when beginning with the sweetest pity, he would raise me by degrees out of myself and my sorrows until I wondered at my own selfishness: but he left me and despair returned; the work of consolation was ever to begin anew."
1,"I had heard of some discoveries having been made by an English philosopher, the knowledge of which was material to my success, and I sometimes thought of obtaining my father's consent to visit England for this purpose; but I clung to every pretence of delay and shrank from taking the first step in an undertaking whose immediate necessity began to appear less absolute to me."
1,"Experience demonstrated that in a year or two pestilence would cease; it were well that in the mean time we should not have destroyed our fine breeds of horses, or have utterly changed the face of the ornamented portion of the country."
1,His property was confiscated; his child became an orphan and a beggar.
1,"A heavy rain made this mode of travelling now incommodious; so we embarked in a steam packet, and after a short passage landed at Portsmouth."
1,Idris must not see him in this state.
1,My soul was in tumults; I traversed the streets with eager rapidity.
1,Even our soldiers were awed to silence; the music paused; the clang of arms was hushed.
1,"But I was restrained, when I thought of the heroic and suffering Elizabeth, whom I tenderly loved, and whose existence was bound up in mine."
1,I commenced by inuring my body to hardship.
1,"It was not will that she wanted, but the capacity; again and again she declared, it were as easy to enchain the sea, to put reins on the wind's viewless courses, as for her to take truth for falsehood, deceit for honesty, heartless communion for sincere, confiding love."
1,It gives me no pain to leave you; nor can our seperation give you much.
1,"The immense mountains and precipices that overhung me on every side, the sound of the river raging among the rocks, and the dashing of the waterfalls around spoke of a power mighty as Omnipotence and I ceased to fear or to bend before any being less almighty than that which had created and ruled the elements, here displayed in their most terrific guise."
1,I do not think that the pursuit of knowledge is an exception to this rule.
1,With the breaking of morning I was accoutred for my ride.
1,"""After the murder of Clerval I returned to Switzerland, heart broken and overcome."
1,"By degrees, our eyes grew somewhat accustomed to this dimness, and we perceived that there was no direct passage leading us further; but that it was possible to climb one side of the cavern to a low arch at top, which promised a more easy path, from whence we now discovered that this light proceeded."
1,"""Even so,"" he cried, ""I knew you would speak of her."
1,"O come Farewell to the dead farewell to the tombs of those we loved farewell to giant London and the placid Thames, to river and mountain or fair district, birth place of the wise and good, to Windsor Forest and its antique castle, farewell themes for story alone are they, we must live elsewhere."
1,"After awhile she discovered, that amidst all her newly acquired knowledge, her own character, which formerly she fancied that she thoroughly understood, became the first in rank among the terrae incognitae, the pathless wilds of a country that had no chart."
1,"I would have prevented this; my death would be a small evil or rather I should not die; while you cannot hope to escape."""
1,"When I reflected on the work I had completed, no less a one than the creation of a sensitive and rational animal, I could not rank myself with the herd of common projectors."
1,"""Since you have preserved my narration,"" said he, ""I would not that a mutilated one should go down to posterity."""
1,"I cannot guess how many days have passed since then, but I have endured misery which nothing but the eternal sentiment of a just retribution burning within my heart could have enabled me to support."
1,The words of his letter by which he had dissuaded me from this step were those that determined me.
1,We the besiegers were in the comparison little affected by these evils.
1,"The faint rose again blushed on his cheek; his brow and lips lost the ashy paleness of threatened dissolution; such was the dear reward of my unremitting attention and bounteous heaven added overflowing recompence, when it gave me also the thanks and smiles of Idris."
1,"Idris smiled her thanks, and rose to take leave."
1,They spurn and hate me.
1,We experienced no more assaults; and by night and day we continued our labours unimpeded.
1,"No office, no devotion, no watching was irksome to her, as it regarded him."
1,"they, the good, the wise, and the beloved, are gone before."
1,"Whisper it not, let the demons hear and rejoice The choice is with us; let us will it, and our habitation becomes a paradise."
1,His favourite horse was found grazing by the margin of the tranquil river.
1,"Her story was plain to him, plain and distinct as the remorse and horror that darted their fangs into him."
1,"Besides, I wish at once to tell you my wishes and expectations, and then never again to revert to so painful a subject."
1,"The paragraph was inserted in an obscure part: ""We regret to state that there can be no longer a doubt of the plague having been introduced at Leghorn, Genoa, and Marseilles."""
1,This news precipitated me from my self raised pinnacle of honour.
1,"why string my nerves and renew my wearied efforts ah, why?"
1,"I knew this, but at other times I was unreasonable and laid the blame upon him, who was most blameless, and pevishly thought that if his gentle soul were more gentle, if his intense sympathy were more intense, he could drive the fiend from my soul and make me more human."
1,"I first became acquainted with him on board a whale vessel; finding that he was unemployed in this city, I easily engaged him to assist in my enterprise."
1,"Margaret, what comment can I make on the untimely extinction of this glorious spirit?"
1,Why did he write them?
1,"The fashions of the world, its exigencies, educations and pursuits, are winds to drive our wills, like clouds all one way; but let a thunderstorm arise in the shape of love, hate, or ambition, and the rack goes backward, stemming the opposing air in triumph."""
1,"IN the autumn of this year , the spirit of emigration crept in among the few survivors, who, congregating from various parts of England, met in London."
1,My father felt this kindness; for a moment ambitious dreams floated before him; and he thought that it would be well to exchange his present pursuits for nobler duties.
1,"""You have learnt a pretty lesson, Perdita,"" said I, ""and repeat it so literally, that you forget the while the proofs we have of the Earl's virtues; his generosity to us is manifest in our plenty, his bravery in the protection he affords us, his affability in the notice he takes of us."
1,Every breathing creature within the walls was massacred.
1,"F Spencer's Faery Queen Book Canto CHAPTER XII As I was perpetually haunted by these ideas, you may imagine that the influence of Woodville's words was very temporary; and that although I did not again accuse him of unkindness, yet I soon became as unhappy as before."
1,"She received my concurrence with pleasure, and a thousand times over thanked her deceiving, deceitful brother."
1,"On the twenty first of June, it was said that an hour before noon, a black sun arose: an orb, the size of that luminary, but dark, defined, whose beams were shadows, ascended from the west; in about an hour it had reached the meridian, and eclipsed the bright parent of day."
1,Happiness is in its highest degree the sister of goodness.
1,That season was now gone; and winter had set in with sudden and unusual severity.
1,"""And now I do not fear death."
1,"He looked on the peasant, who began to tremble, while he still gazed; his knees knocked together; his teeth chattered."
1,Let him send me this regiment.
1,"I admired virtue and good feelings and loved the gentle manners and amiable qualities of my cottagers, but I was shut out from intercourse with them, except through means which I obtained by stealth, when I was unseen and unknown, and which rather increased than satisfied the desire I had of becoming one among my fellows."
1,"She seemed to have formed his mind of that excellence which no dross can tarnish, and his understanding was such that no error could pervert."
1,"As you honour me as you worship God, in whose image those also are created as your children and friends are dear to you, shed not a drop of precious human blood."""
1,Clerval Beloved friend Even now it delights me to record your words and to dwell on the praise of which you are so eminently deserving.
1,"Could I be other than all ear, to one who seemed to govern the whole earth in his grasping imagination, and who only quailed when he attempted to rule himself."
1,"""Let this last but twelve months,"" said Adrian; ""and earth will become a Paradise."
1,Thus did this change come about.
1,"His desire of restoring his lovely friend to her rank in society, and to her lost prosperity, animated him, and he poured forth with energy, all his wishes and intentions on that subject."
1,"She listened to me as she had done to the narration of my adventures, and sometimes took an interest in this species of information; but she did not, as I did, look on it as an integral part of her being, which having obtained, I could no more put off than the universal sense of touch."
1,"She told me, that that same evening William had teased her to let him wear a very valuable miniature that she possessed of your mother."
1,"His passions were violent; as these often obtained the mastery over him, he could not always square his conduct to the obvious line of self interest, but self gratification at least was the paramount object with him."
1,Her cheek was flushed by the expectation of struggle; her eyes sparkled with the hope of triumph.
1,"The park was speckled by tents, whose flaunting colours and gaudy flags, waving in the sunshine, added to the gaiety of the scene."
1,"He loved me with a guilty passion, and stung by remorse and despair he killed himself."
1,"Yet I must cling to it; perhaps it will kill me soon, and thus perform a thankful office."""
1,"Perpetual fear had jaundiced his complexion, and shrivelled his whole person."
1,"I shall become a wanderer, a miserable outcast alone alone"" In another part of the letter he mentioned me ""As for that unhappy little being whom I could not see, and hardly dare mention, I leave her under your protection."
1,"No one can conceive the anguish I suffered during the remainder of the night, which I spent, cold and wet, in the open air."
1,"He has journied on the road that leads to it, and joined the mighty of soul who went before him."
1,"Women whose delicate feet had seldom touched the earth in their luxury, had fled in fright and horror from their homes, till, losing themselves in the squalid streets of the metropolis, they had died on the threshold of poverty."
1,"Attend, O reader while I narrate this tale of wonders One day as Adrian and Idris were riding through the forest, with their mother and accustomed companions, Idris, drawing her brother aside from the rest of the cavalcade, suddenly asked him, ""What had become of his friend, Lionel Verney?"" ""Even from this spot,"" replied Adrian, pointing to my sister's cottage, ""you can see his dwelling."""
1,"At fourteen and fifteen I often thought that the time was come when I should commence my pilgrimage, which I had cheated my own mind into believing was my imperious duty: but a reluctance to quit my Aunt; a remorse for the grief which, I could not conceal from myself, I should occasion her for ever withheld me."
1,"""You talk of the future,"" she said, ""while the present is all to me."
1,"She regarded with suspicion the invitation of Idris; she embraced me, as if she were about to be deprived of my affection also: calling me her more than brother, her only friend, her last hope, she pathetically conjured me not to cease to love her; and with encreased anxiety she departed for London, the scene and cause of all her misery."
1,"Mexico laid waste by the united effects of storm, pestilence and famine."
1,"The plague is in London; the air of England is tainted, and her sons and daughters strew the unwholesome earth."
1,"It was to be hoped that their efforts would succeed, and that though now a prisoner, the sport of cruelty and the mark of hate, he would be rescued from danger and restored to the happiness, power, and honour which he deserved."
1,"He could have endured poverty, and while this distress had been the meed of his virtue, he gloried in it; but the ingratitude of the Turk and the loss of his beloved Safie were misfortunes more bitter and irreparable."
1,At that moment I heard the steps of my younger protectors.
1,"With the energy natural to her, Perdita then endeavoured to supply his place."
1,"Then mighty art thou, O wind, to be throned above all other vicegerents of nature's power; whether thou comest destroying from the east, or pregnant with elementary life from the west; thee the clouds obey; the sun is subservient to thee; the shoreless ocean is thy slave Thou sweepest over the earth, and oaks, the growth of centuries, submit to thy viewless axe; the snow drift is scattered on the pinnacles of the Alps, the avalanche thunders down their vallies."
1,"Many saw, seated above his vice regal throne, a supreme Providence, who directed his shafts, and guided his progress, and they bowed their heads in resignation, or at least in obedience."
1,He threatened excommunication and hell fire in my last moments if I continued obdurate.
1,"Shall I, in cool blood, set loose upon the earth a daemon whose delight is in death and wretchedness?"
1,"The pang is over, his sufferings are at an end for ever."
1,"He besought me, therefore, to leave my solitary isle and to meet him at Perth, that we might proceed southwards together."
1,"Dreadful as the time was when I pursued my father towards the ocean, found their sic only his lifeless corpse; yet for my own sake I should prefer that to the watching one by one his senses fade; his pulse weaken and sleeplessly as it were devour his life in gazing."
1,"An old man sat in it, near a fire, over which he was preparing his breakfast."
1,"Begone, or let us try our strength in a fight, in which one must fall."""
1,"""A few months ago,"" he continued, ""I was thought to be dying; but life was strong within me."
1,"We discussed his chances, the merits of the other candidates, and the dispositions of the voters."
1,"M. Krempe had now commenced an eulogy on himself, which happily turned the conversation from a subject that was so annoying to me."
1,"Still Adrian was unable to guess the truth; he entreated them to visit us at Windsor, and they promised to come during the following month."
1,"In vain did the eye strive to find the wreck of some northern cloud in the stainless empyrean, which might bring hope of change and moisture to the oppressive and windless atmosphere."
1,"The hand writing itself was exquisitely beautiful; there was something in her very paper and its folds, which even I, who did not love, and was withal unskilled in such matters, could discern as being tasteful."
1,"This was asked only half ironically; and Idris wondered why her mother should extort from her a solemn vow not to do, what she had never dreamed of doing but the promise was required and given."
1,This expectation will now be the consolation of your father.
1,"Nor, strange to say, was the time without its pleasures."
1,"Thus years passed on; and years only added fresh love of freedom, and contempt for all that was not as wild and rude as myself."
1,"Neither Adrian nor myself would have been so anxious, if our own success had depended on our exertions; but we had egged our friend on to the enterprise, and it became us to ensure his triumph."
1,"The prospect of such an occupation made every other circumstance of existence pass before me like a dream, and that thought only had to me the reality of life."
1,It was in the latter end of September that I again quitted my native country.
1,The Countess had failed in this design with regard to her children; perhaps she hoped to find the next remove in birth more tractable.
1,"Indeed I was too weary to walk further: the air was chill but I was careless of bodily inconvenience, and I thought that I was well inured to the weather during my two years of solitude, when no change of seasons prevented my perpetual wanderings."
1,The sun set; the atmosphere grew dim and the evening star no longer shone companionless.
1,"He looks upon study as an odious fetter; his time is spent in the open air, climbing the hills or rowing on the lake."
1,"The two forces mingling, unarmed and hand in hand, talking only how each might assist the other, the adversaries conjoined; each repenting, the one side their former cruelties, the other their late violence, they obeyed the orders of the General to proceed towards London."
1,I had become captious and unreasonable: my temper was utterly spoilt.
1,"The enthusiasm that inspired her with this strange joy, blinded her to the horrors about her; but they were intolerably agonizing to me."
1,"Heavy misfortunes have befallen us, but let us only cling closer to what remains and transfer our love for those whom we have lost to those who yet live."
1,I wait in quiet expectation for the closing hours of a life which has been to me most sweet bitter.
1,"Absence from the busy stage had caused him to be forgotten by the people; his former parliamentary supporters were principally composed of royalists, who had been willing to make an idol of him when he appeared as the heir of the Earldom of Windsor; but who were indifferent to him, when he came forward with no other attributes and distinctions than they conceived to be common to many among themselves."
1,"The trees moved overhead, awakening nature's favourite melody but the melancholy appearance of the choaked paths, and weed grown flower beds, dimmed even this gay summer scene."
1,"At last, with slow and heavy steps, I had paced out of the hall, and sprung upon my horse."
1,"He was now all love, all softness; and when I raised my eyes in wonder at him as he spoke the smile on his lips told me that his heart was possessed by the gentlest passions."
1,"With the numerous soldiers of Asia, with all of warlike stores, ships, and military engines, that wealth and power could command, the Turks at once resolved to crush an enemy, which creeping on by degrees, had from their stronghold in the Morea, acquired Thrace and Macedonia, and had led their armies even to the gates of Constantinople, while their extensive commercial relations gave every European nation an interest in their success."
1,"""And those who do not work for posterity; or working, as may be my case, will not be known by it; yet they, believe me, have also their duties."
